X1	X2	X3
0.2950497433688246	0.7219745848728695	0.7064832944274324	
0.16767119652997695	-3.6995259830082174	-0.4302404623666036	
1.4128121394047295	0.3410031618732379	0.20446788729516654	
-0.642531658035659	-0.8083168579164604	1.7454104826205294	
-0.6007553097114229	0.08096647510872865	1.1605282641198469	
0.297615118934628	-0.4503701658602626	1.1640107333694292	
0.32570563175772016	0.6169110808703873	0.9622163073807615	
-1.0106118894807057	1.7489172641728943	3.3625104837411364	
0.6204321241367752	-1.5055012129697671	-1.1886420229854098	
1.1504429888677676	-1.8522485793945036	0.49519976039152724	
0.12721360607594762	-0.21074421436950935	1.3316352516097707	
-1.021453981699445	0.4950021960177976	0.3924266392287456	
-0.3122318690870599	-0.24496874706332955	0.9323832876622483	
-0.2759254442282563	-0.6807897382776856	0.1977434090733879	
-0.9281610235534626	0.9190606381520705	0.08372501809667438	
-0.7493714586064351	-0.9532769156195006	0.04001356597792066	
-0.3477350720047505	0.8849167247690667	0.7538382338309952	
0.6228971143417954	-0.559461330566557	-0.6478606483468068	
-0.4541665060135387	1.7614859372807783	1.1777756708683083	
1.03698072424278	2.0127790397349106	-0.7714423829822948	
1.1278138661015675	3.198841179960222	3.406891923685718	
-0.31339139029355045	1.42811112069055	0.2644789190691902	
-2.227102260967301	0.27936616441398643	0.4152612817551158	
-1.307463479822781	-0.012540608085745253	-0.8937950204661735	
0.4914945890585223	0.24221054467718067	-0.7200287590277499	
2.739967306182835	1.092421131745986	0.9655326845392769	
0.49578001507268793	-2.727552895358679	-1.234874126240895	
0.551853753366153	-0.04700491808630174	0.227987636569073	
1.0890801991434997	-1.0147080273270788	0.07510129411882671	
-0.010795395691854122	1.3787239324286822	-0.6565270630723944	
1.6002674482560713	0.2417894843892724	-1.2561860563969334	
1.1165536668870282	1.03502491108682	-1.8725071404823077	
0.33018000299866673	1.6362487060217796	-0.8375817228089321	
0.36922696532786303	1.0647336758570596	-0.5766758693368133	
-1.5181180429308798	1.1521295321179958	-0.3399233730622271	
0.10391699614986448	-0.45197967694112473	-1.331936944954978	
-0.09345420229630913	1.8658904672706884	1.7693035879224508	
0.06909644533221318	-1.1573346089067686	-1.9712130667487653	
0.5979661313533718	2.727212599424954	4.334065877602793	
1.0725335635179392	0.13043306955998474	0.04368536922979168	
0.5103798919812788	-1.4977127451038308	-1.910255609772134	
-0.29167573887720494	0.18851099122090859	2.58854947241062	
-0.6862084069349133	0.13575870319950123	-1.3218457117579274	
1.2113156430831962	-1.2317728096796443	-2.9507987612426714	
-0.5826232430817402	1.0925191233048874	0.2635523005033583	
-0.3227510478957363	0.8731987251169119	0.6290304871749189	
-1.0401002603812046	-0.3269150827819406	-1.927908984698795	
-0.03315997037910417	-0.3590105065532376	-0.614658957065559	
0.001335265793275975	-1.0920981458113403	-0.6234807093938259	
0.36976843173637436	-1.276314103919864	-1.3012848976318514	
1.8224264607072969	-1.0414360669441858	0.0883250823929671	
-1.3219523915062283	0.6216257682088556	-1.0194463549963906	
-1.9673828463917424	0.6484548915164159	0.7622051897818253	
-0.667583132511762	-0.4072474818381001	-0.678909662472098	
0.984587701737533	-1.1432006202612512	1.0250894361375313	
-0.1940392294426699	2.052785219157616	1.7420442181315834	
1.8607608852723743	1.850687540442104	1.2005605775443549	
